timestamp,open,close,high,low,volume
1716094318,1.089315,1.089315,1.089315,1.089315,0
1716094319,1.089325,1.089325,1.089325,1.089325,0
1716094320,1.089315,1.089315,1.089315,1.089315,0
1716094321,1.089315,1.089315,1.089315,1.089315,0
1716094322,1.089315,1.089315,1.089315,1.089315,0
1716094323,1.089315,1.089315,1.089315,1.089315,0
1716094324,1.089315,1.089315,1.089315,1.089315,0
1716094325,1.089315,1.089315,1.089315,1.089315,0
1716094326,1.089315,1.089315,1.089315,1.089315,0
1716094327,1.089355,1.089355,1.089355,1.089355,0
1716094328,1.089355,1.089355,1.089355,1.089355,0
1716094329,1.089375,1.089375,1.089375,1.089375,0
1716094330,1.089365,1.089365,1.089365,1.089365,0
1716094331,1.089365,1.089365,1.089365,1.089365,0
1716094332,1.089375,1.089375,1.089375,1.089375,0
1716094333,1.089395,1.089395,1.089395,1.089395,0
1716094334,1.089405,1.089405,1.089405,1.089405,0
1716094335,1.089385,1.089385,1.089385,1.089385,0
1716094336,1.089385,1.089385,1.089385,1.089385,0
1716094337,1.089385,1.089385,1.089385,1.089385,0
1716094338,1.089385,1.089385,1.089385,1.089385,0
1716094339,1.089375,1.089375,1.089375,1.089375,0
1716094340,1.089365,1.089365,1.089365,1.089365,0
1716094341,1.089375,1.089375,1.089375,1.089375,0
1716094342,1.089375,1.089375,1.089375,1.089375,0
1716094343,1.089375,1.089375,1.089375,1.089375,0
1716094344,1.089365,1.089365,1.089365,1.089365,0
1716094345,1.089385,1.089385,1.089385,1.089385,0
1716094346,1.089375,1.089375,1.089375,1.089375,0
1716094347,1.089385,1.089385,1.089385,1.089385,0
1716094348,1.089365,1.089365,1.089365,1.089365,0
1716094349,1.089365,1.089365,1.089365,1.089365,0
1716094350,1.089335,1.089335,1.089335,1.089335,0
1716094351,1.089345,1.089345,1.089345,1.089345,0
1716094352,1.089345,1.089345,1.089345,1.089345,0
1716094353,1.089335,1.089335,1.089335,1.089335,0
1716094354,1.089335,1.089335,1.089335,1.089335,0
1716094355,1.089335,1.089335,1.089335,1.089335,0
1716094356,1.089335,1.089335,1.089335,1.089335,0
1716094357,1.089335,1.089335,1.089335,1.089335,0
1716094358,1.089315,1.089315,1.089315,1.089315,0
1716094359,1.089315,1.089315,1.089315,1.089315,0
1716094360,1.089295,1.089295,1.089295,1.089295,0
1716094361,1.089295,1.089295,1.089295,1.089295,0
1716094362,1.089305,1.089305,1.089305,1.089305,0
1716094363,1.089295,1.089295,1.089295,1.089295,0
1716094364,1.089295,1.089295,1.089295,1.089295,0
1716094365,1.089275,1.089275,1.089275,1.089275,0
1716094366,1.089265,1.089265,1.089265,1.089265,0
1716094367,1.089255,1.089255,1.089255,1.089255,0
1716094368,1.089255,1.089255,1.089255,1.089255,0
1716094369,1.089265,1.089265,1.089265,1.089265,0
1716094370,1.089265,1.089265,1.089265,1.089265,0
1716094371,1.089265,1.089265,1.089265,1.089265,0
1716094372,1.089265,1.089265,1.089265,1.089265,0
1716094373,1.089255,1.089255,1.089255,1.089255,0
1716094374,1.089265,1.089265,1.089265,1.089265,0
1716094375,1.089265,1.089265,1.089265,1.089265,0
1716094376,1.089265,1.089265,1.089265,1.089265,0
1716094377,1.089275,1.089275,1.089275,1.089275,0
1716094378,1.089265,1.089265,1.089265,1.089265,0
1716094379,1.089265,1.089265,1.089265,1.089265,0
1716094380,1.089275,1.089275,1.089275,1.089275,0
1716094381,1.089275,1.089275,1.089275,1.089275,0
1716094382,1.089265,1.089265,1.089265,1.089265,0
1716094383,1.089265,1.089265,1.089265,1.089265,0
1716094384,1.089265,1.089265,1.089265,1.089265,0
1716094385,1.089255,1.089255,1.089255,1.089255,0
1716094386,1.089245,1.089245,1.089245,1.089245,0
1716094387,1.089245,1.089245,1.089245,1.089245,0
1716094388,1.089235,1.089235,1.089235,1.089235,0
1716094389,1.089235,1.089235,1.089235,1.089235,0
1716094390,1.089255,1.089255,1.089255,1.089255,0
1716094391,1.089265,1.089265,1.089265,1.089265,0
1716094392,1.089245,1.089245,1.089245,1.089245,0
1716094393,1.089245,1.089245,1.089245,1.089245,0
1716094394,1.089245,1.089245,1.089245,1.089245,0
1716094395,1.089225,1.089225,1.089225,1.089225,0
1716094396,1.089235,1.089235,1.089235,1.089235,0
1716094397,1.089245,1.089245,1.089245,1.089245,0
1716094398,1.089235,1.089235,1.089235,1.089235,0
1716094399,1.089235,1.089235,1.089235,1.089235,0
1716094400,1.089225,1.089225,1.089225,1.089225,0
1716094401,1.089225,1.089225,1.089225,1.089225,0
1716094402,1.089225,1.089225,1.089225,1.089225,0
1716094403,1.089235,1.089235,1.089235,1.089235,0
1716094404,1.089245,1.089245,1.089245,1.089245,0
1716094405,1.089255,1.089255,1.089255,1.089255,0
1716094406,1.089255,1.089255,1.089255,1.089255,0
1716094407,1.089245,1.089245,1.089245,1.089245,0
1716094408,1.089245,1.089245,1.089245,1.089245,0
1716094409,1.089245,1.089245,1.089245,1.089245,0
1716094410,1.089235,1.089235,1.089235,1.089235,0
1716094411,1.089235,1.089235,1.089235,1.089235,0
1716094412,1.089235,1.089235,1.089235,1.089235,0
1716094413,1.089235,1.089235,1.089235,1.089235,0
1716094414,1.089255,1.089255,1.089255,1.089255,0
1716094415,1.089245,1.089245,1.089245,1.089245,0
1716094416,1.089235,1.089235,1.089235,1.089235,0
1716094417,1.089225,1.089225,1.089225,1.089225,0
1716094418,1.089215,1.089215,1.089215,1.089215,0
1716094419,1.089225,1.089225,1.089225,1.089225,0
1716094420,1.089205,1.089205,1.089205,1.089205,0
1716094421,1.089195,1.089195,1.089195,1.089195,0
1716094422,1.089185,1.089185,1.089185,1.089185,0
1716094423,1.089205,1.089205,1.089205,1.089205,0
1716094424,1.089205,1.089205,1.089205,1.089205,0
1716094425,1.089205,1.089205,1.089205,1.089205,0
1716094426,1.089215,1.089215,1.089215,1.089215,0
1716094427,1.089215,1.089215,1.089215,1.089215,0
1716094428,1.089215,1.089215,1.089215,1.089215,0
1716094429,1.089215,1.089215,1.089215,1.089215,0
1716094430,1.089225,1.089225,1.089225,1.089225,0
1716094431,1.089235,1.089235,1.089235,1.089235,0
1716094432,1.089245,1.089245,1.089245,1.089245,0
1716094433,1.089235,1.089235,1.089235,1.089235,0
1716094434,1.089235,1.089235,1.089235,1.089235,0
1716094435,1.089225,1.089225,1.089225,1.089225,0
1716094436,1.089205,1.089205,1.089205,1.089205,0
1716094437,1.089205,1.089205,1.089205,1.089205,0
1716094438,1.089215,1.089215,1.089215,1.089215,0
1716094439,1.089205,1.089205,1.089205,1.089205,0
1716094440,1.089195,1.089195,1.089195,1.089195,0
1716094441,1.089215,1.089215,1.089215,1.089215,0
1716094442,1.089215,1.089215,1.089215,1.089215,0
1716094443,1.089195,1.089195,1.089195,1.089195,0
1716094444,1.089195,1.089195,1.089195,1.089195,0
1716094445,1.089175,1.089175,1.089175,1.089175,0
1716094446,1.089175,1.089175,1.089175,1.089175,0
1716094447,1.089185,1.089185,1.089185,1.089185,0
1716094448,1.089185,1.089185,1.089185,1.089185,0
1716094449,1.089205,1.089205,1.089205,1.089205,0
1716094450,1.089225,1.089225,1.089225,1.089225,0
1716094451,1.089225,1.089225,1.089225,1.089225,0
1716094452,1.089225,1.089225,1.089225,1.089225,0
1716094453,1.089235,1.089235,1.089235,1.089235,0
1716094454,1.089235,1.089235,1.089235,1.089235,0
1716094455,1.089235,1.089235,1.089235,1.089235,0
1716094456,1.089255,1.089255,1.089255,1.089255,0
1716094457,1.089265,1.089265,1.089265,1.089265,0
1716094458,1.089305,1.089305,1.089305,1.089305,0
1716094459,1.089305,1.089305,1.089305,1.089305,0
1716094460,1.089295,1.089295,1.089295,1.089295,0
1716094461,1.089285,1.089285,1.089285,1.089285,0
1716094462,1.089295,1.089295,1.089295,1.089295,0
1716094463,1.089295,1.089295,1.089295,1.089295,0
1716094464,1.089285,1.089285,1.089285,1.089285,0
1716094465,1.089285,1.089285,1.089285,1.089285,0
1716094466,1.089285,1.089285,1.089285,1.089285,0
1716094467,1.089265,1.089265,1.089265,1.089265,0
1716094468,1.089275,1.089275,1.089275,1.089275,0
1716094469,1.089275,1.089275,1.089275,1.089275,0
1716094470,1.089275,1.089275,1.089275,1.089275,0
1716094471,1.089285,1.089285,1.089285,1.089285,0
1716094472,1.089295,1.089295,1.089295,1.089295,0
1716094473,1.089295,1.089295,1.089295,1.089295,0
1716094474,1.089315,1.089315,1.089315,1.089315,0
1716094475,1.089335,1.089335,1.089335,1.089335,0
1716094476,1.089335,1.089335,1.089335,1.089335,0
1716094477,1.089345,1.089345,1.089345,1.089345,0
1716094478,1.089335,1.089335,1.089335,1.089335,0
1716094479,1.089335,1.089335,1.089335,1.089335,0
1716094480,1.089335,1.089335,1.089335,1.089335,0
1716094481,1.089345,1.089345,1.089345,1.089345,0
1716094482,1.089345,1.089345,1.089345,1.089345,0
1716094483,1.089345,1.089345,1.089345,1.089345,0
1716094484,1.089335,1.089335,1.089335,1.089335,0
1716094485,1.089345,1.089345,1.089345,1.089345,0
1716094486,1.089335,1.089335,1.089335,1.089335,0
1716094487,1.089325,1.089325,1.089325,1.089325,0
1716094488,1.089315,1.089315,1.089315,1.089315,0
1716094489,1.089335,1.089335,1.089335,1.089335,0
1716094490,1.089335,1.089335,1.089335,1.089335,0
1716094491,1.089335,1.089335,1.089335,1.089335,0
1716094492,1.089335,1.089335,1.089335,1.089335,0
1716094493,1.089345,1.089345,1.089345,1.089345,0
1716094494,1.089345,1.089345,1.089345,1.089345,0
1716094495,1.089355,1.089355,1.089355,1.089355,0
1716094496,1.089345,1.089345,1.089345,1.089345,0
1716094497,1.089345,1.089345,1.089345,1.089345,0
1716094498,1.089335,1.089335,1.089335,1.089335,0
1716094499,1.089325,1.089325,1.089325,1.089325,0
1716094500,1.089315,1.089315,1.089315,1.089315,0
1716094501,1.089325,1.089325,1.089325,1.089325,0
1716094502,1.089295,1.089295,1.089295,1.089295,0
1716094503,1.089285,1.089285,1.089285,1.089285,0
1716094504,1.089275,1.089275,1.089275,1.089275,0
1716094505,1.089255,1.089255,1.089255,1.089255,0
1716094506,1.089255,1.089255,1.089255,1.089255,0
1716094507,1.089255,1.089255,1.089255,1.089255,0
1716094508,1.089265,1.089265,1.089265,1.089265,0
1716094509,1.089275,1.089275,1.089275,1.089275,0
1716094510,1.089275,1.089275,1.089275,1.089275,0
1716094511,1.089275,1.089275,1.089275,1.089275,0
1716094512,1.089275,1.089275,1.089275,1.089275,0
1716094513,1.089235,1.089235,1.089235,1.089235,0
1716094514,1.089235,1.089235,1.089235,1.089235,0
1716094515,1.089235,1.089235,1.089235,1.089235,0
1716094516,1.089235,1.089235,1.089235,1.089235,0
1716094517,1.089235,1.089235,1.089235,1.089235,0
1716094518,1.089205,1.089205,1.089205,1.089205,0
1716094519,1.089195,1.089195,1.089195,1.089195,0
1716094520,1.089205,1.089205,1.089205,1.089205,0
1716094521,1.089195,1.089195,1.089195,1.089195,0
1716094522,1.089195,1.089195,1.089195,1.089195,0
1716094523,1.089185,1.089185,1.089185,1.089185,0
1716094524,1.089185,1.089185,1.089185,1.089185,0
1716094525,1.089185,1.089185,1.089185,1.089185,0
1716094526,1.089175,1.089175,1.089175,1.089175,0
1716094527,1.089195,1.089195,1.089195,1.089195,0
1716094528,1.089185,1.089185,1.089185,1.089185,0
1716094529,1.089165,1.089165,1.089165,1.089165,0
1716094530,1.089145,1.089145,1.089145,1.089145,0
1716094531,1.089155,1.089155,1.089155,1.089155,0
1716094532,1.089145,1.089145,1.089145,1.089145,0
1716094533,1.089165,1.089165,1.089165,1.089165,0
1716094534,1.089165,1.089165,1.089165,1.089165,0
1716094535,1.089155,1.089155,1.089155,1.089155,0
1716094536,1.089135,1.089135,1.089135,1.089135,0
1716094537,1.089125,1.089125,1.089125,1.089125,0
1716094538,1.089145,1.089145,1.089145,1.089145,0
1716094539,1.089145,1.089145,1.089145,1.089145,0
1716094540,1.089145,1.089145,1.089145,1.089145,0
1716094541,1.089165,1.089165,1.089165,1.089165,0
1716094542,1.089155,1.089155,1.089155,1.089155,0
1716094543,1.089155,1.089155,1.089155,1.089155,0
1716094544,1.089165,1.089165,1.089165,1.089165,0
1716094545,1.089145,1.089145,1.089145,1.089145,0
1716094546,1.089135,1.089135,1.089135,1.089135,0
1716094547,1.089115,1.089115,1.089115,1.089115,0
1716094548,1.089095,1.089095,1.089095,1.089095,0
1716094549,1.089115,1.089115,1.089115,1.089115,0
1716094550,1.089095,1.089095,1.089095,1.089095,0
1716094551,1.089085,1.089085,1.089085,1.089085,0
1716094552,1.089095,1.089095,1.089095,1.089095,0
1716094553,1.089085,1.089085,1.089085,1.089085,0
1716094554,1.089085,1.089085,1.089085,1.089085,0
1716094555,1.089095,1.089095,1.089095,1.089095,0
1716094556,1.089095,1.089095,1.089095,1.089095,0
1716094557,1.089075,1.089075,1.089075,1.089075,0
1716094558,1.089095,1.089095,1.089095,1.089095,0
1716094559,1.089085,1.089085,1.089085,1.089085,0
1716094560,1.089085,1.089085,1.089085,1.089085,0
1716094561,1.089075,1.089075,1.089075,1.089075,0
1716094562,1.089075,1.089075,1.089075,1.089075,0
1716094563,1.089075,1.089075,1.089075,1.089075,0
1716094564,1.089075,1.089075,1.089075,1.089075,0
1716094565,1.089075,1.089075,1.089075,1.089075,0
1716094566,1.089115,1.089115,1.089115,1.089115,0
1716094567,1.089115,1.089115,1.089115,1.089115,0
1716094568,1.089095,1.089095,1.089095,1.089095,0
1716094569,1.089085,1.089085,1.089085,1.089085,0
1716094570,1.089065,1.089065,1.089065,1.089065,0
1716094571,1.089075,1.089075,1.089075,1.089075,0
1716094572,1.089075,1.089075,1.089075,1.089075,0
1716094573,1.089085,1.089085,1.089085,1.089085,0
1716094574,1.089075,1.089075,1.089075,1.089075,0
1716094575,1.089075,1.089075,1.089075,1.089075,0
1716094576,1.089065,1.089065,1.089065,1.089065,0
1716094577,1.089065,1.089065,1.089065,1.089065,0
1716094578,1.089075,1.089075,1.089075,1.089075,0
1716094579,1.089075,1.089075,1.089075,1.089075,0
1716094580,1.089075,1.089075,1.089075,1.089075,0
1716094581,1.089095,1.089095,1.089095,1.089095,0
1716094582,1.089095,1.089095,1.089095,1.089095,0
1716094583,1.089095,1.089095,1.089095,1.089095,0
1716094584,1.089105,1.089105,1.089105,1.089105,0
1716094585,1.089115,1.089115,1.089115,1.089115,0
1716094586,1.089125,1.089125,1.089125,1.089125,0
1716094587,1.089125,1.089125,1.089125,1.089125,0
1716094588,1.089125,1.089125,1.089125,1.089125,0
1716094589,1.089135,1.089135,1.089135,1.089135,0
1716094590,1.089135,1.089135,1.089135,1.089135,0
1716094591,1.089135,1.089135,1.089135,1.089135,0
1716094592,1.089135,1.089135,1.089135,1.089135,0
1716094593,1.089135,1.089135,1.089135,1.089135,0
1716094594,1.089145,1.089145,1.089145,1.089145,0
1716094595,1.089135,1.089135,1.089135,1.089135,0
1716094596,1.089135,1.089135,1.089135,1.089135,0
1716094597,1.089135,1.089135,1.089135,1.089135,0
1716094598,1.089145,1.089145,1.089145,1.089145,0
1716094599,1.089155,1.089155,1.089155,1.089155,0
1716094600,1.089145,1.089145,1.089145,1.089145,0
1716094601,1.089145,1.089145,1.089145,1.089145,0
1716094602,1.089145,1.089145,1.089145,1.089145,0
1716094603,1.089135,1.089135,1.089135,1.089135,0
1716094604,1.089145,1.089145,1.089145,1.089145,0
1716094605,1.089145,1.089145,1.089145,1.089145,0
1716094606,1.089155,1.089155,1.089155,1.089155,0
1716094607,1.089155,1.089155,1.089155,1.089155,0
1716094608,1.089145,1.089145,1.089145,1.089145,0
1716094609,1.089145,1.089145,1.089145,1.089145,0
1716094610,1.089165,1.089165,1.089165,1.089165,0
1716094611,1.089165,1.089165,1.089165,1.089165,0
1716094612,1.089155,1.089155,1.089155,1.089155,0
1716094613,1.089145,1.089145,1.089145,1.089145,0
1716094614,1.089155,1.089155,1.089155,1.089155,0
1716094615,1.089165,1.089165,1.089165,1.089165,0
1716094616,1.089185,1.089185,1.089185,1.089185,0
1716094617,1.089195,1.089195,1.089195,1.089195,0
1716094618,1.089195,1.089195,1.089195,1.089195,0
1716094619,1.089205,1.089205,1.089205,1.089205,0
1716094620,1.089215,1.089215,1.089215,1.089215,0
1716094621,1.089225,1.089225,1.089225,1.089225,0
1716094622,1.089225,1.089225,1.089225,1.089225,0
1716094623,1.089215,1.089215,1.089215,1.089215,0
1716094624,1.089225,1.089225,1.089225,1.089225,0
1716094625,1.089185,1.089185,1.089185,1.089185,0
1716094626,1.089185,1.089185,1.089185,1.089185,0
1716094627,1.089185,1.089185,1.089185,1.089185,0
1716094628,1.089175,1.089175,1.089175,1.089175,0
1716094629,1.089175,1.089175,1.089175,1.089175,0
1716094630,1.089185,1.089185,1.089185,1.089185,0
1716094631,1.089175,1.089175,1.089175,1.089175,0
1716094632,1.089175,1.089175,1.089175,1.089175,0
1716094633,1.089165,1.089165,1.089165,1.089165,0
1716094634,1.089165,1.089165,1.089165,1.089165,0
1716094635,1.089155,1.089155,1.089155,1.089155,0
1716094636,1.089145,1.089145,1.089145,1.089145,0
1716094637,1.089155,1.089155,1.089155,1.089155,0
1716094638,1.089155,1.089155,1.089155,1.089155,0
1716094639,1.089155,1.089155,1.089155,1.089155,0
1716094640,1.089145,1.089145,1.089145,1.089145,0
1716094641,1.089155,1.089155,1.089155,1.089155,0
1716094642,1.089155,1.089155,1.089155,1.089155,0
1716094643,1.089165,1.089165,1.089165,1.089165,0
1716094644,1.089175,1.089175,1.089175,1.089175,0
1716094645,1.089175,1.089175,1.089175,1.089175,0
1716094646,1.089185,1.089185,1.089185,1.089185,0
1716094647,1.089195,1.089195,1.089195,1.089195,0
1716094648,1.089195,1.089195,1.089195,1.089195,0
1716094649,1.089195,1.089195,1.089195,1.089195,0
1716094650,1.089165,1.089165,1.089165,1.089165,0
1716094651,1.089155,1.089155,1.089155,1.089155,0
1716094652,1.089155,1.089155,1.089155,1.089155,0
1716094653,1.089165,1.089165,1.089165,1.089165,0
1716094654,1.089215,1.089215,1.089215,1.089215,0
1716094655,1.089165,1.089165,1.089165,1.089165,0
1716094656,1.089165,1.089165,1.089165,1.089165,0
1716094657,1.089175,1.089175,1.089175,1.089175,0
1716094658,1.089175,1.089175,1.089175,1.089175,0
1716094659,1.089175,1.089175,1.089175,1.089175,0
1716094660,1.089175,1.089175,1.089175,1.089175,0
1716094661,1.089175,1.089175,1.089175,1.089175,0
1716094662,1.089175,1.089175,1.089175,1.089175,0
1716094663,1.089175,1.089175,1.089175,1.089175,0
1716094664,1.089195,1.089195,1.089195,1.089195,0
1716094665,1.089195,1.089195,1.089195,1.089195,0
1716094666,1.089205,1.089205,1.089205,1.089205,0
1716094667,1.089205,1.089205,1.089205,1.089205,0
1716094668,1.089195,1.089195,1.089195,1.089195,0
1716094669,1.089205,1.089205,1.089205,1.089205,0
1716094670,1.089205,1.089205,1.089205,1.089205,0
1716094671,1.089215,1.089215,1.089215,1.089215,0
1716094672,1.089205,1.089205,1.089205,1.089205,0
1716094673,1.089215,1.089215,1.089215,1.089215,0
1716094674,1.089215,1.089215,1.089215,1.089215,0
1716094675,1.089215,1.089215,1.089215,1.089215,0
1716094676,1.089215,1.089215,1.089215,1.089215,0
1716094677,1.089225,1.089225,1.089225,1.089225,0
1716094678,1.089225,1.089225,1.089225,1.089225,0
1716094679,1.089225,1.089225,1.089225,1.089225,0
1716094680,1.089205,1.089205,1.089205,1.089205,0
1716094681,1.089205,1.089205,1.089205,1.089205,0
1716094682,1.089205,1.089205,1.089205,1.089205,0
1716094683,1.089205,1.089205,1.089205,1.089205,0
1716094684,1.089195,1.089195,1.089195,1.089195,0
1716094685,1.089205,1.089205,1.089205,1.089205,0
1716094686,1.089205,1.089205,1.089205,1.089205,0
1716094687,1.089215,1.089215,1.089215,1.089215,0
1716094688,1.089215,1.089215,1.089215,1.089215,0
1716094689,1.089215,1.089215,1.089215,1.089215,0
1716094690,1.089195,1.089195,1.089195,1.089195,0
1716094691,1.089195,1.089195,1.089195,1.089195,0
1716094692,1.089195,1.089195,1.089195,1.089195,0
1716094693,1.089195,1.089195,1.089195,1.089195,0
1716094694,1.089195,1.089195,1.089195,1.089195,0
1716094695,1.089205,1.089205,1.089205,1.089205,0
1716094696,1.089215,1.089215,1.089215,1.089215,0
1716094697,1.089185,1.089185,1.089185,1.089185,0
1716094698,1.089175,1.089175,1.089175,1.089175,0
1716094699,1.089175,1.089175,1.089175,1.089175,0
1716094700,1.089165,1.089165,1.089165,1.089165,0
1716094701,1.089185,1.089185,1.089185,1.089185,0
1716094702,1.089215,1.089215,1.089215,1.089215,0
1716094703,1.089235,1.089235,1.089235,1.089235,0
1716094704,1.089255,1.089255,1.089255,1.089255,0
1716094705,1.089255,1.089255,1.089255,1.089255,0
1716094706,1.089265,1.089265,1.089265,1.089265,0
1716094707,1.089245,1.089245,1.089245,1.089245,0
1716094708,1.089245,1.089245,1.089245,1.089245,0
1716094709,1.089245,1.089245,1.089245,1.089245,0
1716094710,1.089255,1.089255,1.089255,1.089255,0
1716094711,1.089265,1.089265,1.089265,1.089265,0
1716094712,1.089275,1.089275,1.089275,1.089275,0
1716094713,1.089275,1.089275,1.089275,1.089275,0
1716094714,1.089275,1.089275,1.089275,1.089275,0
1716094715,1.089275,1.089275,1.089275,1.089275,0
1716094716,1.089275,1.089275,1.089275,1.089275,0
1716094717,1.089275,1.089275,1.089275,1.089275,0
1716094718,1.089275,1.089275,1.089275,1.089275,0
1716094719,1.089265,1.089265,1.089265,1.089265,0
1716094720,1.089275,1.089275,1.089275,1.089275,0
1716094721,1.089285,1.089285,1.089285,1.089285,0
1716094722,1.089305,1.089305,1.089305,1.089305,0
1716094723,1.089295,1.089295,1.089295,1.089295,0
1716094724,1.089285,1.089285,1.089285,1.089285,0
1716094725,1.089285,1.089285,1.089285,1.089285,0
1716094726,1.089285,1.089285,1.089285,1.089285,0
1716094727,1.089295,1.089295,1.089295,1.089295,0
1716094728,1.089285,1.089285,1.089285,1.089285,0
1716094729,1.089295,1.089295,1.089295,1.089295,0
1716094730,1.089295,1.089295,1.089295,1.089295,0
1716094731,1.089285,1.089285,1.089285,1.089285,0
1716094732,1.089285,1.089285,1.089285,1.089285,0
1716094733,1.089315,1.089315,1.089315,1.089315,0
1716094734,1.089305,1.089305,1.089305,1.089305,0
1716094735,1.089325,1.089325,1.089325,1.089325,0
1716094736,1.089325,1.089325,1.089325,1.089325,0
1716094737,1.089295,1.089295,1.089295,1.089295,0
1716094738,1.089295,1.089295,1.089295,1.089295,0
1716094739,1.089285,1.089285,1.089285,1.089285,0
1716094740,1.089285,1.089285,1.089285,1.089285,0
1716094741,1.089275,1.089275,1.089275,1.089275,0
1716094742,1.089275,1.089275,1.089275,1.089275,0
1716094743,1.089275,1.089275,1.089275,1.089275,0
1716094744,1.089275,1.089275,1.089275,1.089275,0
1716094745,1.089255,1.089255,1.089255,1.089255,0
1716094746,1.089255,1.089255,1.089255,1.089255,0
1716094747,1.089245,1.089245,1.089245,1.089245,0
1716094748,1.089245,1.089245,1.089245,1.089245,0
1716094749,1.089255,1.089255,1.089255,1.089255,0
1716094750,1.089255,1.089255,1.089255,1.089255,0
1716094751,1.089265,1.089265,1.089265,1.089265,0
1716094752,1.089265,1.089265,1.089265,1.089265,0
1716094753,1.089265,1.089265,1.089265,1.089265,0
1716094754,1.089245,1.089245,1.089245,1.089245,0
1716094755,1.089235,1.089235,1.089235,1.089235,0
1716094756,1.089245,1.089245,1.089245,1.089245,0
1716094757,1.089225,1.089225,1.089225,1.089225,0
1716094758,1.089225,1.089225,1.089225,1.089225,0
1716094759,1.089225,1.089225,1.089225,1.089225,0
1716094760,1.089225,1.089225,1.089225,1.089225,0
1716094761,1.089235,1.089235,1.089235,1.089235,0
1716094762,1.089235,1.089235,1.089235,1.089235,0
1716094763,1.089235,1.089235,1.089235,1.089235,0
1716094764,1.089235,1.089235,1.089235,1.089235,0
1716094765,1.089245,1.089245,1.089245,1.089245,0
1716094766,1.089235,1.089235,1.089235,1.089235,0
1716094767,1.089245,1.089245,1.089245,1.089245,0
1716094768,1.089245,1.089245,1.089245,1.089245,0
1716094769,1.089215,1.089215,1.089215,1.089215,0
1716094770,1.089215,1.089215,1.089215,1.089215,0
1716094771,1.089205,1.089205,1.089205,1.089205,0
1716094772,1.089195,1.089195,1.089195,1.089195,0
1716094773,1.089185,1.089185,1.089185,1.089185,0
1716094774,1.089185,1.089185,1.089185,1.089185,0
1716094775,1.089165,1.089165,1.089165,1.089165,0
1716094776,1.089165,1.089165,1.089165,1.089165,0
1716094777,1.089165,1.089165,1.089165,1.089165,0
1716094778,1.089165,1.089165,1.089165,1.089165,0
1716094779,1.089195,1.089195,1.089195,1.089195,0
1716094780,1.089195,1.089195,1.089195,1.089195,0
1716094781,1.089185,1.089185,1.089185,1.089185,0
1716094782,1.089175,1.089175,1.089175,1.089175,0
1716094783,1.089165,1.089165,1.089165,1.089165,0
1716094784,1.089165,1.089165,1.089165,1.089165,0
1716094785,1.089155,1.089155,1.089155,1.089155,0
1716094786,1.089175,1.089175,1.089175,1.089175,0
1716094787,1.089175,1.089175,1.089175,1.089175,0
1716094788,1.089175,1.089175,1.089175,1.089175,0
1716094789,1.089175,1.089175,1.089175,1.089175,0
1716094790,1.089175,1.089175,1.089175,1.089175,0
1716094791,1.089185,1.089185,1.089185,1.089185,0
1716094792,1.089195,1.089195,1.089195,1.089195,0
1716094793,1.089215,1.089215,1.089215,1.089215,0
1716094794,1.089205,1.089205,1.089205,1.089205,0
1716094795,1.089215,1.089215,1.089215,1.089215,0
1716094796,1.089215,1.089215,1.089215,1.089215,0
1716094797,1.089215,1.089215,1.089215,1.089215,0
1716094798,1.089205,1.089205,1.089205,1.089205,0
1716094799,1.089195,1.089195,1.089195,1.089195,0
1716094800,1.089215,1.089215,1.089215,1.089215,0
